Date,RV_1min,RV_5min,RV_10min,OT
2013/8/5,6.46E-06,1.69E-06,9.41E-07,7.63E-07
2013/8/6,1.04E-05,3.47E-06,2.31E-06,1.06E-06
2013/8/7,1.33E-05,3.25E-06,2.05E-06,1.24E-06
2013/8/8,1.03E-05,3.14E-06,1.88E-06,3.72E-07
2013/8/9,1.88E-05,4.61E-06,2.47E-06,4.84E-07
2013/8/12,1.37E-05,3.56E-06,2.29E-06,9.73E-07
2013/8/13,1.57E-05,4.39E-06,2.67E-06,1.20E-06
2013/8/14,2.19E-05,5.28E-06,2.96E-06,1.38E-06
2013/8/15,3.20E-05,6.02E-06,2.73E-06,9.43E-07
2013/8/16,2.24E-05,5.80E-06,2.76E-06,1.44E-06
2013/8/19,1.87E-05,4.51E-06,2.33E-06,6.89E-07
2013/8/20,1.52E-05,3.74E-06,1.87E-06,6.48E-07
2013/8/21,4.11E-05,1.03E-05,5.97E-06,3.61E-06
2013/8/22,1.18E-05,3.35E-06,6.76E-07,2.21E-07
2013/8/23,1.75E-05,5.02E-06,1.72E-06,4.72E-07
2013/8/26,1.82E-05,4.40E-06,2.77E-06,4.64E-07
2013/8/27,3.52E-05,6.27E-06,2.70E-06,7.01E-07
2013/8/28,2.06E-05,5.83E-06,2.43E-06,8.41E-07
2013/8/29,1.69E-05,2.88E-06,1.26E-06,5.01E-07
2013/8/30,3.24E-05,6.14E-06,2.59E-06,1.05E-06
2013/9/3,3.89E-05,7.73E-06,4.13E-06,1.34E-06
2013/9/4,1.81E-05,4.55E-06,2.40E-06,7.83E-07
2013/9/5,1.24E-05,3.88E-06,1.85E-06,4.13E-07
2013/9/6,4.31E-05,1.07E-05,4.06E-06,1.51E-06
2013/9/9,1.21E-05,2.08E-06,1.02E-06,4.47E-07
2013/9/10,1.28E-05,2.16E-06,8.53E-07,4.55E-07
2013/9/11,1.08E-05,2.34E-06,6.47E-07,2.92E-07
2013/9/12,1.02E-05,2.39E-06,1.07E-06,3.31E-07
2013/9/13,8.83E-06,2.50E-06,6.67E-07,2.63E-07
2013/9/16,1.83E-05,2.40E-06,7.17E-07,1.89E-07
2013/9/17,4.79E-06,1.01E-06,6.95E-07,8.86E-08
2013/9/18,0.000107379,8.56E-05,8.34E-05,8.10E-05
2013/9/19,1.12E-05,1.86E-06,1.18E-06,2.50E-07
2013/9/20,1.66E-05,3.02E-06,1.43E-06,4.03E-07
2013/9/23,1.43E-05,2.91E-06,8.39E-07,2.16E-07
2013/9/24,1.51E-05,4.36E-06,1.44E-06,7.87E-07
2013/9/25,3.54E-05,1.17E-05,5.71E-06,3.70E-06
2013/9/26,1.85E-05,3.81E-06,1.51E-06,7.48E-07
2013/9/27,2.06E-05,2.64E-06,9.57E-07,1.80E-07
2013/9/30,2.74E-05,6.77E-06,3.41E-06,1.03E-06
2013/10/1,2.42E-05,5.15E-06,3.20E-06,1.33E-06
2013/10/2,2.23E-05,6.31E-06,2.70E-06,1.72E-06
2013/10/3,4.70E-05,1.14E-05,6.57E-06,3.02E-06
2013/10/4,1.79E-05,4.67E-06,2.06E-06,4.35E-07
2013/10/7,2.79E-05,5.33E-06,3.29E-06,1.85E-06
2013/10/8,4.12E-05,6.66E-06,3.23E-06,1.19E-06
2013/10/9,5.12E-05,8.87E-06,5.02E-06,1.91E-06
2013/10/10,3.13E-05,3.94E-06,1.22E-06,4.08E-07
2013/10/11,1.47E-05,3.40E-06,1.16E-06,4.82E-07
2013/10/14,2.35E-05,3.65E-06,1.81E-06,5.01E-07
2013/10/15,5.30E-05,8.59E-06,4.23E-06,1.77E-06
2013/10/16,2.45E-05,3.65E-06,2.54E-06,1.01E-06
2013/10/17,1.15E-05,2.80E-06,7.29E-07,1.90E-07
2013/10/18,1.10E-05,1.98E-06,8.67E-07,3.07E-07
2013/10/21,9.48E-06,1.56E-06,5.18E-07,2.47E-07
2013/10/22,2.08E-05,4.39E-06,1.84E-06,4.56E-07
2013/10/23,2.58E-05,5.36E-06,2.10E-06,7.75E-07
2013/10/24,1.39E-05,3.50E-06,1.01E-06,2.19E-07
2013/10/25,1.26E-05,3.12E-06,2.03E-06,1.15E-06
2013/10/28,9.09E-06,2.68E-06,1.31E-06,3.48E-07
2013/10/29,1.08E-05,2.18E-06,1.23E-06,8.47E-07
2013/10/30,3.86E-05,5.54E-06,2.89E-06,9.05E-07
2013/10/31,2.37E-05,5.66E-06,2.37E-06,1.15E-06
2013/11/1,2.33E-05,3.25E-06,1.65E-06,9.54E-07
2013/11/4,9.97E-06,1.91E-06,6.77E-07,1.92E-07
2013/11/5,1.55E-05,3.66E-06,2.06E-06,2.65E-07
2013/11/6,1.33E-05,2.93E-06,1.98E-06,1.50E-06
2013/11/7,3.38E-05,5.89E-06,3.16E-06,1.71E-06
2013/11/8,2.52E-05,4.92E-06,2.95E-06,1.63E-06
2013/11/11,9.18E-06,2.01E-06,1.00E-06,3.20E-07
2013/11/12,1.76E-05,2.59E-06,1.05E-06,3.82E-07
2013/11/13,1.19E-05,1.96E-06,1.04E-06,5.50E-07
2013/11/14,1.54E-05,2.93E-06,1.86E-06,1.06E-06
2013/11/15,6.27E-06,1.01E-06,5.58E-07,1.39E-07
2013/11/18,1.42E-05,4.12E-06,2.14E-06,1.18E-06
2013/11/19,2.60E-05,8.10E-06,4.66E-06,2.11E-06
2013/11/20,3.55E-05,1.16E-05,7.65E-06,1.90E-06
2013/11/21,1.09E-05,2.06E-06,1.20E-06,5.39E-07
2013/11/22,6.90E-06,1.02E-06,4.20E-07,2.05E-07
2013/11/25,7.82E-06,1.71E-06,8.65E-07,4.01E-07
2013/11/26,7.34E-06,2.52E-06,5.50E-07,1.71E-07
2013/11/27,5.96E-06,1.54E-06,1.00E-06,3.44E-07
2013/11/29,8.45E-06,1.38E-06,6.92E-07,4.57E-07
2013/12/2,1.42E-05,2.91E-06,1.77E-06,8.70E-07
2013/12/3,1.95E-05,3.88E-06,2.05E-06,1.12E-06
2013/12/4,3.30E-05,8.82E-06,7.53E-06,5.41E-06
2013/12/5,2.25E-05,5.53E-06,4.21E-06,9.58E-07
2013/12/6,2.03E-05,3.86E-06,2.35E-06,1.13E-06
2013/12/9,8.71E-06,2.48E-06,1.14E-06,6.41E-07
2013/12/10,1.09E-05,2.92E-06,9.33E-07,5.26E-07
2013/12/11,2.24E-05,5.04E-06,2.72E-06,7.75E-07
2013/12/12,2.14E-05,5.83E-06,2.05E-06,4.71E-07
2013/12/13,1.72E-05,3.56E-06,2.22E-06,7.74E-07
2013/12/16,1.65E-05,4.43E-06,1.25E-06,3.19E-07
2013/12/17,1.55E-05,2.64E-06,1.34E-06,7.42E-07
2013/12/18,0.000110945,4.32E-05,3.73E-05,3.64E-05
2013/12/19,1.61E-05,3.03E-06,1.43E-06,6.49E-07
2013/12/20,9.89E-06,2.11E-06,1.03E-06,5.20E-07
2013/12/23,6.98E-06,1.39E-06,5.97E-07,2.28E-07
2013/12/24,2.83E-06,5.04E-07,2.16E-07,5.80E-08
2013/12/26,4.71E-06,1.04E-06,6.06E-07,1.33E-07
2013/12/27,3.95E-06,1.03E-06,6.55E-07,4.43E-07
2013/12/30,4.12E-06,9.07E-07,4.17E-07,1.36E-07
2013/12/31,7.86E-06,2.49E-06,1.57E-06,1.15E-06
2014/1/2,1.96E-05,3.51E-06,1.99E-06,3.14E-07
2014/1/3,9.77E-06,2.04E-06,1.35E-06,3.55E-07
2014/1/6,1.96E-05,3.62E-06,2.49E-06,1.22E-06
2014/1/7,9.33E-06,2.46E-06,1.31E-06,8.42E-07
2014/1/8,2.39E-05,3.75E-06,2.48E-06,6.97E-07
2014/1/9,1.59E-05,3.51E-06,1.57E-06,1.70E-07
2014/1/10,1.89E-05,4.63E-06,2.47E-06,1.38E-06
2014/1/13,2.35E-05,7.72E-06,4.18E-06,2.77E-06
2014/1/14,1.67E-05,3.82E-06,2.96E-06,2.10E-06
2014/1/15,1.27E-05,3.85E-06,2.04E-06,1.51E-06
2014/1/16,1.06E-05,2.53E-06,1.12E-06,2.47E-07
2014/1/17,1.17E-05,2.52E-06,1.62E-06,4.93E-07
2014/1/21,1.95E-05,3.21E-06,2.17E-06,3.20E-07
2014/1/22,9.82E-06,2.10E-06,1.11E-06,4.70E-07
2014/1/23,3.26E-05,4.53E-06,2.76E-06,1.65E-06
2014/1/24,4.41E-05,7.19E-06,2.98E-06,1.54E-06
2014/1/27,5.63E-05,1.00E-05,6.69E-06,2.11E-06
2014/1/28,2.59E-05,4.95E-06,2.65E-06,6.19E-07
2014/1/29,8.98E-05,1.73E-05,6.98E-06,2.93E-06
2014/1/30,2.31E-05,5.48E-06,2.54E-06,8.44E-07
2014/1/31,4.81E-05,7.66E-06,4.82E-06,1.49E-06
2014/2/3,7.41E-05,2.53E-05,1.99E-05,1.36E-05
2014/2/4,4.80E-05,6.39E-06,2.45E-06,1.13E-06
2014/2/5,6.21E-05,1.95E-05,1.24E-05,1.00E-05
2014/2/6,2.00E-05,4.48E-06,1.74E-06,6.55E-07
2014/2/7,2.83E-05,8.10E-06,4.25E-06,2.25E-06
2014/2/10,1.43E-05,2.09E-06,1.05E-06,1.73E-07
2014/2/11,1.46E-05,4.20E-06,2.94E-06,1.11E-06
2014/2/12,1.55E-05,3.99E-06,2.25E-06,7.69E-07
2014/2/13,1.58E-05,3.50E-06,1.78E-06,4.67E-07
2014/2/14,1.26E-05,3.73E-06,2.73E-06,8.74E-08
2014/2/18,1.33E-05,3.16E-06,1.65E-06,7.76E-07
2014/2/19,2.75E-05,6.52E-06,4.30E-06,1.47E-06
2014/2/20,2.18E-05,3.98E-06,2.05E-06,1.29E-06
2014/2/21,1.59E-05,4.69E-06,3.21E-06,9.07E-07
2014/2/24,1.60E-05,2.56E-06,1.97E-06,4.10E-07
2014/2/25,2.57E-05,7.02E-06,1.96E-06,7.29E-07
2014/2/26,2.50E-05,6.73E-06,4.38E-06,3.17E-06
2014/2/27,2.12E-05,6.16E-06,3.51E-06,1.11E-06
2014/2/28,3.13E-05,1.00E-05,5.94E-06,1.85E-06
2014/3/3,5.34E-05,8.65E-06,3.86E-06,1.30E-06
2014/3/4,2.36E-05,4.50E-06,2.54E-06,9.49E-07
2014/3/5,1.93E-05,3.80E-06,1.70E-06,6.79E-07
2014/3/6,8.53E-06,1.99E-06,1.10E-06,4.39E-07
2014/3/7,2.82E-05,6.19E-06,2.68E-06,1.18E-06
2014/3/10,2.05E-05,6.07E-06,2.47E-06,9.78E-07
2014/3/11,2.03E-05,4.84E-06,2.27E-06,9.61E-07
2014/3/12,2.44E-05,4.80E-06,1.90E-06,1.92E-07
2014/3/13,3.93E-05,6.93E-06,2.15E-06,4.49E-07
2014/3/14,3.73E-05,6.81E-06,3.43E-06,1.24E-06
2014/3/17,2.43E-05,4.08E-06,2.25E-06,5.59E-07
2014/3/18,1.65E-05,2.98E-06,1.35E-06,5.67E-07
2014/3/19,4.68E-05,1.04E-05,5.84E-06,3.26E-06
2014/3/20,2.09E-05,5.45E-06,1.26E-06,4.90E-07
2014/3/21,3.07E-05,7.15E-06,3.65E-06,2.17E-06
2014/3/24,3.85E-05,8.78E-06,5.89E-06,3.31E-06
2014/3/25,3.20E-05,6.68E-06,3.41E-06,1.26E-06
2014/3/26,3.76E-05,8.20E-06,4.02E-06,2.07E-06
2014/3/27,4.59E-05,1.04E-05,4.88E-06,1.02E-06
2014/3/28,2.43E-05,8.25E-06,2.79E-06,1.15E-06
2014/3/31,1.84E-05,4.39E-06,2.49E-06,6.56E-07
2014/4/1,1.16E-05,2.51E-06,1.35E-06,7.94E-07
2014/4/2,1.41E-05,3.06E-06,1.96E-06,4.15E-07
2014/4/3,1.40E-05,3.90E-06,1.23E-06,3.67E-07
2014/4/4,4.58E-05,9.91E-06,4.79E-06,2.02E-06
2014/4/7,4.11E-05,7.32E-06,3.99E-06,1.55E-06
2014/4/8,3.58E-05,7.09E-06,3.36E-06,7.24E-07
2014/4/9,2.59E-05,7.51E-06,5.14E-06,3.41E-06
2014/4/10,4.63E-05,1.16E-05,6.25E-06,2.62E-06
2014/4/11,5.85E-05,1.24E-05,7.83E-06,1.77E-06
2014/4/14,3.69E-05,7.81E-06,4.08E-06,1.83E-06
2014/4/15,7.70E-05,1.95E-05,9.01E-06,3.31E-06
2014/4/16,3.72E-05,4.84E-06,2.26E-06,3.76E-07
2014/4/17,2.04E-05,4.76E-06,3.25E-06,1.05E-06
2014/4/21,1.47E-05,3.67E-06,1.82E-06,6.73E-07
2014/4/22,8.64E-06,1.82E-06,1.20E-06,3.99E-07
2014/4/23,1.22E-05,4.07E-06,2.59E-06,1.33E-06
2014/4/24,2.48E-05,4.60E-06,3.36E-06,1.97E-06
2014/4/25,2.14E-05,4.05E-06,2.24E-06,1.18E-06
2014/4/28,4.39E-05,1.10E-05,6.95E-06,2.52E-06
2014/4/29,2.13E-05,5.72E-06,2.25E-06,2.69E-07
2014/4/30,2.60E-05,5.32E-06,1.97E-06,7.85E-07
2014/5/1,2.14E-05,2.81E-06,1.27E-06,2.54E-07
2014/5/2,2.48E-05,6.48E-06,2.65E-06,1.41E-06
2014/5/5,1.88E-05,4.70E-06,2.73E-06,1.07E-06
2014/5/6,1.76E-05,3.85E-06,1.99E-06,9.71E-07
2014/5/7,3.63E-05,5.19E-06,2.63E-06,1.02E-06
2014/5/8,2.78E-05,7.56E-06,4.77E-06,1.90E-06
2014/5/9,2.64E-05,7.08E-06,3.36E-06,5.94E-07
2014/5/12,9.64E-06,2.00E-06,1.12E-06,2.56E-07
2014/5/13,1.08E-05,2.95E-06,1.61E-06,5.40E-07
2014/5/14,1.21E-05,2.70E-06,1.46E-06,8.42E-07
2014/5/15,3.23E-05,6.67E-06,3.28E-06,9.58E-07
2014/5/16,2.33E-05,5.62E-06,2.64E-06,9.37E-07
2014/5/19,1.28E-05,2.79E-06,1.90E-06,5.74E-07
2014/5/20,2.11E-05,4.74E-06,2.30E-06,6.22E-07
2014/5/21,1.58E-05,3.84E-06,1.47E-06,3.42E-07
2014/5/22,9.97E-06,3.82E-06,1.16E-06,2.64E-07
2014/5/23,4.68E-06,1.02E-06,6.58E-07,2.68E-07
2014/5/27,5.77E-06,1.12E-06,7.23E-07,1.01E-07
2014/5/28,8.50E-06,2.32E-06,1.26E-06,6.77E-07
2014/5/29,7.59E-06,1.93E-06,9.31E-07,3.97E-07
2014/5/30,7.15E-06,1.86E-06,4.74E-07,1.89E-07
2014/6/2,9.69E-06,2.01E-06,1.02E-06,4.57E-07
2014/6/3,7.50E-06,1.99E-06,1.03E-06,2.01E-07
2014/6/4,6.39E-06,1.50E-06,9.25E-07,5.22E-07
2014/6/5,1.21E-05,2.65E-06,1.72E-06,2.68E-07
2014/6/6,4.50E-06,7.47E-07,2.19E-07,8.73E-08
2014/6/9,7.73E-06,1.56E-06,7.13E-07,1.93E-07
2014/6/10,6.84E-06,1.59E-06,7.04E-07,1.06E-07
2014/6/11,8.93E-06,1.65E-06,7.02E-07,3.07E-07
2014/6/12,1.21E-05,2.41E-06,1.11E-06,2.85E-07
2014/6/13,1.16E-05,2.34E-06,1.00E-06,1.29E-07
2014/6/16,1.03E-05,3.23E-06,1.19E-06,4.55E-07
2014/6/17,1.14E-05,2.93E-06,1.44E-06,3.38E-07
2014/6/18,1.49E-05,4.48E-06,2.10E-06,4.20E-07
2014/6/19,7.15E-06,1.71E-06,9.85E-07,4.96E-07
2014/6/20,4.67E-06,1.05E-06,4.60E-07,1.33E-07
2014/6/23,7.30E-06,2.09E-06,1.02E-06,4.90E-07
2014/6/24,1.19E-05,3.06E-06,1.76E-06,1.13E-06
2014/6/25,1.38E-05,2.88E-06,1.19E-06,2.71E-07
2014/6/26,1.68E-05,5.72E-06,3.28E-06,6.92E-07
2014/6/27,8.47E-06,1.95E-06,7.92E-07,2.42E-07
2014/6/30,8.50E-06,2.64E-06,1.50E-06,4.92E-07
2014/7/1,1.00E-05,2.74E-06,1.38E-06,1.47E-07
2014/7/2,5.96E-06,9.40E-07,3.91E-07,2.37E-07
2014/7/3,5.24E-06,8.80E-07,3.78E-07,1.85E-07
2014/7/7,7.48E-06,2.19E-06,1.59E-06,4.15E-07
2014/7/8,1.42E-05,2.44E-06,1.06E-06,5.04E-07
2014/7/9,1.41E-05,2.79E-06,1.38E-06,5.89E-07
2014/7/10,1.93E-05,3.29E-06,1.32E-06,3.96E-07
2014/7/11,1.06E-05,3.25E-06,1.99E-06,1.04E-06
2014/7/14,5.00E-06,1.01E-06,3.48E-07,1.18E-07
2014/7/15,2.06E-05,5.75E-06,3.81E-06,1.10E-06
2014/7/16,7.65E-06,1.66E-06,9.38E-07,4.82E-07
2014/7/17,2.75E-05,6.28E-06,3.84E-06,1.67E-06
2014/7/18,1.03E-05,1.94E-06,1.07E-06,4.39E-07
2014/7/21,9.67E-06,2.48E-06,1.24E-06,5.11E-07
2014/7/22,7.49E-06,2.02E-06,1.20E-06,3.73E-07
2014/7/23,7.18E-06,1.57E-06,8.25E-07,3.86E-07
2014/7/24,7.00E-06,1.64E-06,9.16E-07,5.65E-07
2014/7/25,9.48E-06,1.99E-06,1.34E-06,7.33E-07
2014/7/28,1.37E-05,3.65E-06,2.01E-06,8.79E-07
2014/7/29,1.59E-05,3.02E-06,1.62E-06,8.38E-07
2014/7/30,3.21E-05,5.49E-06,2.19E-06,9.27E-07
2014/7/31,3.72E-05,6.92E-06,4.70E-06,2.07E-06
2014/8/1,4.62E-05,9.11E-06,2.76E-06,1.04E-06
2014/8/4,2.10E-05,5.18E-06,1.64E-06,7.23E-07
2014/8/5,5.76E-05,1.19E-05,6.42E-06,1.24E-06
2014/8/6,2.91E-05,5.86E-06,2.79E-06,1.31E-06
2014/8/7,3.53E-05,8.31E-06,3.92E-06,1.19E-06
2014/8/8,2.47E-05,5.09E-06,2.53E-06,4.25E-07
2014/8/11,1.15E-05,2.78E-06,1.35E-06,5.50E-07
2014/8/12,1.86E-05,4.17E-06,2.43E-06,9.41E-07
2014/8/13,1.02E-05,1.58E-06,1.00E-06,1.81E-07
2014/8/14,6.41E-06,1.92E-06,7.73E-07,3.17E-07
2014/8/15,4.42E-05,1.37E-05,4.19E-06,6.52E-07
2014/8/18,5.78E-06,1.07E-06,4.63E-07,7.67E-08
2014/8/19,3.96E-06,6.46E-07,1.82E-07,2.17E-08
2014/8/20,9.24E-06,2.09E-06,1.28E-06,6.57E-07
2014/8/21,5.10E-06,1.07E-06,3.53E-07,2.60E-08
2014/8/22,1.43E-05,2.37E-06,1.32E-06,7.16E-07
2014/8/25,5.36E-06,1.33E-06,4.07E-07,8.52E-08
2014/8/26,4.46E-06,7.60E-07,4.82E-07,1.72E-07
2014/8/27,4.34E-06,6.68E-07,4.19E-07,2.49E-07
2014/8/28,6.91E-06,9.12E-07,5.74E-07,1.55E-07
2014/8/29,6.02E-06,1.53E-06,7.12E-07,2.52E-07
2014/9/2,8.76E-06,1.91E-06,9.14E-07,6.62E-07
2014/9/3,8.00E-06,1.70E-06,1.13E-06,4.17E-07
2014/9/4,1.31E-05,3.65E-06,8.19E-07,2.71E-07
2014/9/5,1.64E-05,3.89E-06,1.35E-06,4.60E-07
2014/9/8,1.09E-05,2.52E-06,1.69E-06,6.84E-07
2014/9/9,1.91E-05,4.30E-06,2.04E-06,3.93E-07
2014/9/10,1.71E-05,2.44E-06,9.71E-07,3.08E-07
2014/9/11,1.46E-05,3.26E-06,1.51E-06,4.18E-07
2014/9/12,1.80E-05,4.24E-06,2.48E-06,1.48E-06
2014/9/15,1.59E-05,3.14E-06,1.51E-06,5.95E-07
2014/9/16,1.39E-05,4.16E-06,2.91E-06,1.03E-06
2014/9/17,2.71E-05,6.71E-06,3.19E-06,4.33E-07
2014/9/18,8.05E-06,2.02E-06,9.63E-07,1.93E-07
2014/9/19,1.33E-05,2.32E-06,1.25E-06,5.25E-07
2014/9/22,1.55E-05,3.56E-06,1.53E-06,4.89E-07
2014/9/23,1.65E-05,5.10E-06,3.01E-06,5.57E-07
2014/9/24,1.40E-05,3.76E-06,2.05E-06,4.82E-07
2014/9/25,3.93E-05,8.42E-06,2.38E-06,4.31E-07
2014/9/26,2.48E-05,4.37E-06,3.07E-06,1.64E-06
2014/9/29,3.00E-05,5.00E-06,2.39E-06,6.30E-07
2014/9/30,3.34E-05,1.01E-05,6.35E-06,3.68E-06
2014/10/1,4.13E-05,9.12E-06,3.87E-06,8.50E-07
2014/10/2,4.31E-05,8.48E-06,2.67E-06,1.20E-06
2014/10/3,2.70E-05,5.33E-06,2.94E-06,1.07E-06
2014/10/6,3.35E-05,7.04E-06,4.45E-06,1.22E-06
2014/10/7,4.47E-05,1.05E-05,5.97E-06,4.11E-06
2014/10/8,5.94E-05,1.41E-05,8.03E-06,3.73E-06
2014/10/9,0.000104586,2.22E-05,1.08E-05,5.69E-06
2014/10/10,0.00011843,2.23E-05,1.39E-05,5.21E-06
2014/10/13,0.00011294,2.85E-05,1.37E-05,7.80E-06
2014/10/14,0.000111237,2.48E-05,1.22E-05,1.48E-06
2014/10/15,0.000306598,6.91E-05,2.06E-05,4.57E-06
2014/10/16,0.00026537,4.77E-05,1.71E-05,2.40E-06
2014/10/17,7.79E-05,1.58E-05,9.92E-06,3.12E-06
2014/10/20,4.63E-05,8.76E-06,4.86E-06,2.12E-06
2014/10/21,2.50E-05,6.46E-06,3.10E-06,7.82E-07
2014/10/22,4.48E-05,1.01E-05,4.95E-06,1.02E-06
2014/10/23,5.52E-05,1.69E-05,4.91E-06,2.93E-06
2014/10/24,4.14E-05,6.97E-06,3.85E-06,8.91E-07
2014/10/27,3.26E-05,9.63E-06,4.78E-06,1.47E-06
2014/10/28,1.51E-05,4.09E-06,2.35E-06,5.46E-07
2014/10/29,5.27E-05,1.44E-05,7.97E-06,5.56E-06
2014/10/30,3.47E-05,7.74E-06,3.31E-06,1.81E-06
2014/10/31,2.04E-05,4.66E-06,1.86E-06,7.09E-07
2014/11/3,2.01E-05,5.20E-06,2.30E-06,8.21E-07
2014/11/4,2.45E-05,6.76E-06,1.77E-06,5.51E-07
2014/11/5,2.24E-05,6.24E-06,3.11E-06,9.03E-07
2014/11/6,1.82E-05,3.37E-06,1.27E-06,5.99E-07
2014/11/7,1.50E-05,4.82E-06,2.62E-06,4.88E-07
2014/11/10,7.88E-06,2.06E-06,9.61E-07,2.10E-07
2014/11/11,7.50E-06,2.49E-06,1.07E-06,5.20E-07
2014/11/12,1.03E-05,3.06E-06,1.56E-06,7.90E-07
2014/11/13,1.88E-05,4.14E-06,1.63E-06,6.60E-07
2014/11/14,1.13E-05,3.12E-06,1.24E-06,6.39E-07
2014/11/17,1.34E-05,4.37E-06,2.28E-06,1.29E-06
2014/11/18,7.17E-06,1.66E-06,7.38E-07,1.00E-07
2014/11/19,1.53E-05,2.25E-06,9.83E-07,4.51E-07
2014/11/20,1.05E-05,3.45E-06,2.07E-06,1.47E-06
2014/11/21,1.51E-05,2.81E-06,1.43E-06,8.99E-07
2014/11/24,5.55E-06,1.36E-06,4.88E-07,4.39E-08
2014/11/25,9.37E-06,2.80E-06,1.20E-06,4.80E-07
2014/11/26,4.38E-06,8.58E-07,4.15E-07,1.68E-07
2014/11/28,7.03E-06,1.26E-06,2.75E-07,5.15E-08
2014/12/1,2.17E-05,7.28E-06,5.09E-06,9.92E-07
2014/12/2,1.22E-05,2.02E-06,7.96E-07,3.08E-07
2014/12/3,7.64E-06,1.70E-06,7.36E-07,3.11E-07
2014/12/4,1.99E-05,2.58E-06,1.59E-06,9.27E-07
2014/12/5,9.52E-06,2.46E-06,1.35E-06,3.60E-07
2014/12/8,2.11E-05,5.08E-06,2.82E-06,9.69E-07
2014/12/9,3.70E-05,5.69E-06,2.75E-06,6.20E-07
2014/12/10,4.72E-05,1.25E-05,4.40E-06,1.75E-06
2014/12/11,3.75E-05,6.21E-06,3.77E-06,1.19E-06
2014/12/12,5.63E-05,1.40E-05,5.79E-06,2.74E-06
2014/12/15,0.000106593,2.39E-05,1.18E-05,3.96E-06
2014/12/16,0.000121806,3.07E-05,1.22E-05,2.05E-06
2014/12/17,0.00013871,5.17E-05,4.32E-05,2.55E-05
2014/12/18,3.75E-05,7.44E-06,4.94E-06,1.86E-06
2014/12/19,3.01E-05,7.44E-06,4.33E-06,1.33E-06
2014/12/22,1.24E-05,1.97E-06,1.06E-06,5.71E-07
2014/12/23,1.02E-05,2.11E-06,8.66E-07,5.39E-07
2014/12/24,4.54E-06,3.71E-07,1.27E-07,9.28E-08
2014/12/26,3.67E-06,8.57E-07,5.45E-07,2.08E-07
2014/12/29,5.29E-06,1.10E-06,5.18E-07,1.71E-07
2014/12/30,8.04E-06,2.09E-06,1.11E-06,2.88E-07
2014/12/31,2.42E-05,5.30E-06,3.00E-06,4.09E-07
2015/1/2,4.57E-05,1.29E-05,6.91E-06,2.22E-06
2015/1/5,5.71E-05,1.09E-05,6.55E-06,2.83E-06
2015/1/6,8.49E-05,1.48E-05,6.51E-06,3.19E-06
2015/1/7,6.24E-05,1.26E-05,8.37E-06,3.72E-06
2015/1/8,2.46E-05,5.48E-06,3.53E-06,1.58E-06
2015/1/9,5.69E-05,1.33E-05,9.32E-06,3.92E-06
2015/1/12,5.81E-05,1.29E-05,6.29E-06,1.94E-06
2015/1/13,7.69E-05,1.31E-05,8.22E-06,3.72E-06
2015/1/14,9.83E-05,2.41E-05,1.37E-05,5.08E-06
2015/1/15,0.000110601,2.17E-05,1.20E-05,5.20E-06
2015/1/16,7.33E-05,1.95E-05,1.22E-05,8.09E-06
2015/1/20,6.17E-05,1.47E-05,8.65E-06,1.95E-06
2015/1/21,6.57E-05,1.37E-05,8.93E-06,2.52E-06
2015/1/22,5.57E-05,1.55E-05,8.63E-06,1.49E-06
2015/1/23,2.82E-05,6.71E-06,3.47E-06,7.46E-07
2015/1/26,2.49E-05,5.54E-06,2.35E-06,4.69E-07
2015/1/27,6.28E-05,1.58E-05,6.75E-06,2.89E-06
2015/1/28,7.56E-05,1.47E-05,8.26E-06,3.98E-06
2015/1/29,8.31E-05,1.75E-05,8.08E-06,2.60E-06
2015/1/30,8.67E-05,1.81E-05,8.51E-06,4.64E-06
2015/2/2,0.000107354,2.87E-05,1.58E-05,4.06E-06
2015/2/3,5.33E-05,9.53E-06,3.49E-06,1.30E-06
2015/2/4,4.95E-05,1.21E-05,7.10E-06,3.67E-06
2015/2/5,2.43E-05,5.87E-06,3.70E-06,6.97E-07
2015/2/6,4.40E-05,7.04E-06,3.52E-06,5.06E-07
2015/2/9,3.09E-05,8.04E-06,4.88E-06,1.24E-06
2015/2/10,2.47E-05,5.39E-06,3.25E-06,9.74E-07
2015/2/11,2.99E-05,8.94E-06,3.90E-06,2.15E-06
2015/2/12,1.34E-05,2.09E-06,5.75E-07,2.46E-07
2015/2/13,1.29E-05,3.64E-06,1.10E-06,2.47E-07
2015/2/17,1.25E-05,2.63E-06,1.03E-06,4.94E-07
2015/2/18,1.52E-05,5.43E-06,4.19E-06,3.57E-06
2015/2/19,1.11E-05,2.15E-06,9.16E-07,1.92E-07
2015/2/20,2.93E-05,1.37E-05,5.50E-06,9.73E-07
2015/2/23,8.60E-06,1.80E-06,1.21E-06,6.21E-07
2015/2/24,1.35E-05,2.82E-06,1.88E-06,1.44E-06
2015/2/25,9.27E-06,2.47E-06,1.94E-06,5.09E-07
2015/2/26,1.48E-05,4.65E-06,2.28E-06,1.09E-06
2015/2/27,1.32E-05,3.11E-06,1.67E-06,7.05E-07
2015/3/2,7.10E-06,2.21E-06,1.37E-06,3.99E-07
2015/3/3,1.85E-05,4.75E-06,2.61E-06,4.34E-07
2015/3/4,2.07E-05,3.03E-06,1.62E-06,3.84E-07
2015/3/5,1.14E-05,3.49E-06,1.72E-06,2.91E-07
